time (s),v("/X0" ?result "tran") (V),v("/X1" ?result "tran") (V),v("/X2" ?result "tran") (V),v("/X3" ?result "tran") (V),v("/Y0" ?result "tran") (V),v("/Y1" ?result "tran") (V),v("/Y2" ?result "tran") (V),v("/Y3" ?result "tran") (V),v("/Z0" ?result "tran") (V),v("/Z1" ?result "tran") (V),v("/Z2" ?result "tran") (V),v("/Z3" ?result "tran") (V),v("/Z4" ?result "tran") (V),v("/Z5" ?result "tran") (V),v("/Z6" ?result "tran") (V),v("/Z7" ?result "tran") (V)
15.07E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-6.323E-6,1.130E-3,289.2E-6,-992.5E-6,172.8E-9,3.805E-6,1.200,1.200
15.07E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,6.563E-6,764.9E-6,191.7E-6,-7.596E-3,-410.5E-9,3.761E-6,1.200,1.200
15.07E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-6.297E-6,575.9E-6,22.41E-6,-15.91E-3,-3.544E-6,3.788E-6,1.200,1.200
15.07E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,6.400E-6,389.1E-6,-401.8E-6,-28.10E-3,-9.819E-6,3.739E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-6.234E-6,301.7E-6,-1.034E-3,-43.52E-3,-12.53E-6,3.791E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,6.285E-6,193.7E-6,-2.285E-3,-71.54E-3,-12.18E-6,3.770E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-6.158E-6,161.4E-6,-3.618E-3,-91.86E-3,-12.90E-6,3.800E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,6.163E-6,112.4E-6,-5.042E-3,-102.5E-3,-14.30E-6,3.758E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-6.041E-6,106.3E-6,-6.476E-3,-103.8E-3,-11.62E-6,3.812E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,6.023E-6,70.88E-6,-8.170E-3,-89.39E-3,-314.3E-9,3.820E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.911E-6,73.80E-6,-9.723E-3,-59.57E-3,11.32E-6,3.873E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.886E-6,44.71E-6,-11.90E-3,-1.078E-3,25.27E-6,3.839E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.788E-6,50.81E-6,-14.06E-3,62.85E-3,46.86E-6,3.899E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.748E-6,29.14E-6,-16.07E-3,118.3E-3,76.60E-6,3.925E-6,1.200,1.200
15.08E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.647E-6,38.02E-6,-18.81E-3,182.3E-3,120.9E-6,4.012E-6,1.200,1.200
15.09E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.645E-6,16.20E-6,-23.91E-3,265.5E-3,152.0E-6,3.834E-6,1.200,1.200
15.09E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.560E-6,26.47E-6,-30.21E-3,326.4E-3,140.9E-6,3.665E-6,1.200,1.200
15.09E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.556E-6,8.358E-6,-38.44E-3,371.9E-3,107.4E-6,3.516E-6,1.200,1.200
15.09E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.458E-6,19.56E-6,-47.22E-3,403.4E-3,66.07E-6,3.539E-6,1.200,1.200
15.09E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.487E-6,2.630E-6,-38.49E-3,410.0E-3,26.90E-6,3.625E-6,1.200,1.200
15.09E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.396E-6,13.52E-6,14.95E-3,374.5E-3,3.544E-6,3.737E-6,1.200,1.200
15.09E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.419E-6,-1.623E-6,109.8E-3,303.2E-3,-43.28E-6,3.625E-6,1.200,1.200
15.09E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.322E-6,10.21E-6,245.6E-3,199.7E-3,-225.8E-6,3.218E-6,1.200,1.200
15.10E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.317E-6,-4.916E-6,400.3E-3,108.1E-3,-632.6E-6,2.372E-6,1.200,1.200
15.10E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.260E-6,5.488E-6,528.5E-3,64.07E-3,-1.128E-3,1.931E-6,1.200,1.200
15.10E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.275E-6,-8.703E-6,666.1E-3,36.61E-3,-1.654E-3,2.265E-6,1.200,1.200
15.10E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.183E-6,2.909E-6,826.6E-3,18.24E-3,-2.084E-3,3.527E-6,1.200,1.200
15.10E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.228E-6,-8.639E-6,942.9E-3,10.19E-3,-2.155E-3,4.571E-6,1.200,1.200
15.10E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.132E-6,4.405E-6,1.016,6.512E-3,-1.808E-3,6.489E-6,1.200,1.200
15.11E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.166E-6,-6.639E-6,1.069,4.531E-3,-982.7E-6,11.58E-6,1.200,1.200
15.11E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.075E-6,6.190E-6,1.107,3.300E-3,430.1E-6,19.35E-6,1.200,1.200
15.11E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.117E-6,-5.374E-6,1.135,2.443E-3,2.118E-3,19.19E-6,1.200,1.200
15.11E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-5.025E-6,6.753E-6,1.155,1.837E-3,3.417E-3,10.62E-6,1.200,1.200
15.11E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.069E-6,-5.233E-6,1.169,1.385E-3,3.872E-3,3.693E-6,1.200,1.200
15.12E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.977E-6,6.505E-6,1.179,1.008E-3,3.653E-3,299.2E-9,1.200,1.200
15.12E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,5.026E-6,-5.424E-6,1.186,756.3E-6,2.818E-3,-10.95E-6,1.200,1.200
15.12E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.933E-6,6.214E-6,1.190,600.5E-6,1.590E-3,-49.43E-6,1.200,1.200
15.12E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.968E-6,-5.458E-6,1.193,477.6E-6,-1.143E-3,-143.3E-6,1.200,1.200
15.12E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.877E-6,6.027E-6,1.194,387.9E-6,-4.667E-3,-218.0E-6,1.200,1.200
15.12E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.913E-6,-5.463E-6,1.196,300.2E-6,-10.50E-3,-261.9E-6,1.200,1.200
15.13E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.772E-6,5.849E-6,1.197,244.2E-6,-14.79E-3,-263.1E-6,1.200,1.200
15.13E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.857E-6,-5.408E-6,1.197,217.4E-6,-17.97E-3,-261.9E-6,1.200,1.200
15.13E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.735E-6,5.701E-6,1.198,183.7E-6,-21.59E-3,-264.2E-6,1.200,1.200
15.13E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.752E-6,-5.309E-6,1.198,163.7E-6,-25.40E-3,-270.5E-6,1.200,1.200
15.13E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.658E-6,5.589E-6,1.199,133.9E-6,-30.27E-3,-258.6E-6,1.200,1.200
15.13E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.690E-6,-5.250E-6,1.199,110.9E-6,-34.34E-3,-105.6E-6,1.200,1.200
15.13E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.604E-6,5.572E-6,1.199,79.47E-6,-16.67E-3,402.9E-6,1.200,1.200
15.13E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.650E-6,-5.219E-6,1.199,67.02E-6,32.91E-3,895.6E-6,1.200,1.200
15.14E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.552E-6,5.423E-6,1.200,48.86E-6,124.0E-3,1.202E-3,1.200,1.200
15.14E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.593E-6,-5.114E-6,1.200,42.35E-6,244.7E-3,1.293E-3,1.200,1.200
15.14E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.503E-6,5.378E-6,1.200,29.00E-6,401.8E-3,1.290E-3,1.200,1.200
15.14E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.547E-6,-5.054E-6,1.200,26.64E-6,579.1E-3,1.281E-3,1.200,1.200
15.14E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.456E-6,5.303E-6,1.200,17.28E-6,777.0E-3,456.6E-6,1.200,1.200
15.14E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.491E-6,-4.969E-6,1.200,18.40E-6,913.2E-3,-2.564E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.397E-6,5.206E-6,1.200,11.22E-6,1.027,-9.643E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.427E-6,-4.887E-6,1.200,13.36E-6,1.087,-17.98E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.335E-6,5.122E-6,1.200,7.238E-6,1.128,-30.30E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.360E-6,-4.793E-6,1.200,10.13E-6,1.147,-43.56E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.263E-6,5.002E-6,1.200,5.037E-6,1.160,-60.35E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.264E-6,-4.663E-6,1.200,8.319E-6,1.168,-75.85E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.171E-6,4.873E-6,1.200,3.643E-6,1.174,-89.37E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.162E-6,-4.525E-6,1.200,7.036E-6,1.178,-97.18E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-4.071E-6,4.738E-6,1.200,2.586E-6,1.183,-102.3E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,4.078E-6,-4.421E-6,1.200,5.887E-6,1.186,-96.07E-3,1.200,1.200
15.15E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.982E-6,4.607E-6,1.200,1.749E-6,1.188,-75.59E-3,1.200,1.200
15.16E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.977E-6,-4.281E-6,1.200,5.071E-6,1.190,-31.19E-3,1.200,1.200
15.16E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.893E-6,4.510E-6,1.200,951.7E-9,1.192,61.88E-3,1.200,1.200
15.16E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.925E-6,-4.235E-6,1.200,4.162E-6,1.193,174.4E-3,1.200,1.200
15.16E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.832E-6,4.414E-6,1.200,253.3E-9,1.194,293.6E-3,1.200,1.200
15.16E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.859E-6,-4.120E-6,1.200,3.464E-6,1.195,429.7E-3,1.200,1.200
15.16E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.773E-6,4.365E-6,1.200,-337.7E-9,1.196,601.0E-3,1.200,1.200
15.16E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.823E-6,-4.083E-6,1.200,2.721E-6,1.197,790.2E-3,1.200,1.200
15.17E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.736E-6,4.340E-6,1.200,-816.8E-9,1.197,926.5E-3,1.199,1.200
15.17E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.784E-6,-4.011E-6,1.200,2.270E-6,1.197,1.007,1.199,1.200
15.17E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.667E-6,4.235E-6,1.200,-1.088E-6,1.198,1.073,1.198,1.200
15.17E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.750E-6,-3.971E-6,1.200,1.982E-6,1.198,1.110,1.197,1.200
15.17E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.660E-6,4.216E-6,1.200,-1.279E-6,1.198,1.142,1.196,1.200
15.18E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.720E-6,-3.941E-6,1.200,1.776E-6,1.198,1.164,1.196,1.200
15.18E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.633E-6,4.194E-6,1.200,-1.373E-6,1.198,1.176,1.202,1.200
15.18E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.688E-6,-3.883E-6,1.200,1.674E-6,1.199,1.184,1.217,1.200
15.18E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.600E-6,4.138E-6,1.200,-1.411E-6,1.199,1.189,1.236,1.200
15.18E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.656E-6,-3.846E-6,1.200,1.604E-6,1.199,1.193,1.253,1.200
15.19E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.569E-6,4.101E-6,1.200,-1.421E-6,1.199,1.195,1.269,1.200
15.19E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.628E-6,-3.810E-6,1.200,1.555E-6,1.199,1.197,1.274,1.200
15.19E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.541E-6,4.076E-6,1.200,-1.422E-6,1.199,1.198,1.224,1.200
15.19E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.580E-6,-3.722E-6,1.200,1.516E-6,1.199,1.199,1.091,1.200
15.19E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.511E-6,4.035E-6,1.200,-1.421E-6,1.199,1.199,920.8E-3,1.200
15.20E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.557E-6,-3.694E-6,1.200,1.501E-6,1.199,1.199,714.9E-3,1.200
15.20E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.469E-6,3.965E-6,1.200,-1.403E-6,1.199,1.200,473.0E-3,1.200
15.20E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.518E-6,-3.658E-6,1.200,1.478E-6,1.199,1.200,266.3E-3,1.200
15.20E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.389E-6,3.870E-6,1.200,-1.368E-6,1.199,1.200,128.8E-3,1.200
15.20E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.480E-6,-3.603E-6,1.200,1.466E-6,1.199,1.200,70.58E-3,1.200
15.20E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.377E-6,3.817E-6,1.200,-1.365E-6,1.199,1.200,35.20E-3,1.200
15.20E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.418E-6,-3.538E-6,1.200,1.432E-6,1.199,1.200,20.27E-3,1.200
15.21E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.329E-6,3.756E-6,1.200,-1.345E-6,1.199,1.200,11.30E-3,1.200
15.21E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.376E-6,-3.482E-6,1.200,1.413E-6,1.199,1.200,6.170E-3,1.200
15.21E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.291E-6,3.749E-6,1.200,-1.324E-6,1.199,1.200,3.533E-3,1.200
15.21E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.354E-6,-3.474E-6,1.200,1.392E-6,1.199,1.200,2.094E-3,1.200
15.22E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.270E-6,3.771E-6,1.200,-1.304E-6,1.199,1.200,1.136E-3,1.200
15.22E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.343E-6,-3.507E-6,1.200,1.370E-6,1.199,1.200,477.6E-6,1.200
15.23E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.264E-6,3.841E-6,1.200,-1.280E-6,1.199,1.200,186.8E-6,1.200
15.24E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.337E-6,-3.519E-6,1.200,1.353E-6,1.200,1.200,44.28E-6,1.200
15.25E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.255E-6,3.799E-6,1.200,-1.275E-6,1.200,1.200,15.09E-6,1.200
15.26E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.329E-6,-3.497E-6,1.200,1.349E-6,1.200,1.200,-6.479E-6,1.200
15.28E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.251E-6,3.844E-6,1.200,-1.265E-6,1.200,1.200,6.561E-6,1.200
15.32E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.329E-6,-3.552E-6,1.200,1.338E-6,1.200,1.200,-6.492E-6,1.200
15.39E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.251E-6,3.861E-6,1.200,-1.260E-6,1.200,1.200,6.543E-6,1.200
15.49E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.328E-6,-3.544E-6,1.200,1.337E-6,1.200,1.200,-6.427E-6,1.200
15.62E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.250E-6,3.848E-6,1.200,-1.260E-6,1.200,1.200,6.470E-6,1.200
15.78E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.327E-6,-3.539E-6,1.200,1.337E-6,1.200,1.200,-6.388E-6,1.200
16.02E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.250E-6,3.860E-6,1.200,-1.257E-6,1.200,1.200,6.491E-6,1.200
16.35E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.328E-6,-3.565E-6,1.200,1.333E-6,1.200,1.200,-6.454E-6,1.200
16.81E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.251E-6,3.893E-6,1.200,-1.253E-6,1.200,1.200,6.579E-6,1.200
17.46E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.329E-6,-3.599E-6,1.200,1.328E-6,1.200,1.200,-6.549E-6,1.200
18.37E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.252E-6,3.924E-6,1.200,-1.248E-6,1.200,1.200,6.665E-6,1.200
19.18E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,3.330E-6,-3.628E-6,1.200,1.324E-6,1.200,1.200,-6.628E-6,1.200
20.00E-9,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,-3.254E-6,3.953E-6,1.200,-1.244E-6,1.200,1.200,6.746E-6,1.200
20.00E-9,1.172E-3,1.172E-3,1.200,1.200,1.200,1.200,1.200,1.200,41.27E-6,2.347E-6,1.200,-59.74E-9,1.200,1.200,2.778E-6,1.200
20.00E-9,3.516E-3,3.516E-3,1.200,1.200,1.200,1.200,1.200,1.200,133.1E-6,3.416E-6,1.200,332.1E-9,1.200,1.200,600.5E-9,1.200
20.00E-9,8.203E-3,8.203E-3,1.200,1.200,1.200,1.200,1.200,1.200,303.1E-6,9.054E-6,1.200,113.0E-9,1.200,1.200,1.874E-6,1.200
20.00E-9,17.58E-3,17.58E-3,1.200,1.200,1.200,1.200,1.200,1.200,619.5E-6,16.71E-6,1.200,310.8E-9,1.200,1.200,553.9E-9,1.200
20.00E-9,36.33E-3,36.33E-3,1.200,1.200,1.200,1.200,1.200,1.200,1.163E-3,31.52E-6,1.200,164.5E-9,1.200,1.200,1.254E-6,1.200
20.00E-9,73.83E-3,73.83E-3,1.200,1.200,1.200,1.200,1.200,1.200,1.959E-3,49.30E-6,1.200,341.6E-9,1.200,1.200,-210.5E-9,1.200
20.00E-9,148.8E-3,148.8E-3,1.200,1.200,1.200,1.200,1.200,1.200,2.774E-3,60.76E-6,1.200,111.8E-9,1.200,1.200,-4.781E-9,1.200
20.00E-9,298.8E-3,298.8E-3,1.200,1.200,1.200,1.200,1.200,1.200,3.031E-3,37.49E-6,1.200,56.16E-9,1.200,1.200,-1.313E-6,1.200
20.00E-9,541.9E-3,541.9E-3,1.200,1.200,1.200,1.200,1.200,1.200,2.770E-3,-4.575E-6,1.200,-201.1E-9,1.200,1.200,-447.4E-9,1.200
20.01E-9,798.0E-3,798.0E-3,1.200,1.200,1.200,1.200,1.200,1.200,-1.216E-3,-96.09E-6,1.200,-226.8E-9,1.200,1.200,-959.2E-9,1.200
20.01E-9,1.014,1.014,1.200,1.200,1.200,1.200,1.200,1.200,-12.45E-3,-263.7E-6,1.200,-641.8E-9,1.200,1.200,-33.32E-9,1.200
20.01E-9,1.107,1.107,1.200,1.200,1.200,1.200,1.200,1.200,-18.07E-3,-315.1E-6,1.200,-465.7E-9,1.200,1.200,-737.4E-9,1.200
20.01E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,-24.17E-3,-343.4E-6,1.200,-456.3E-9,1.200,1.200,76.81E-9,1.200
20.01E-9,1.200,1.200,1.188,1.200,1.200,1.200,1.200,1.200,-25.27E-3,-352.3E-6,1.200,-412.6E-9,1.200,1.200,-279.3E-9,1.200
20.01E-9,1.200,1.200,1.183,1.200,1.200,1.200,1.200,1.200,-25.81E-3,-356.5E-6,1.200,-416.1E-9,1.200,1.200,-294.8E-9,1.200
20.01E-9,1.200,1.200,1.171,1.200,1.200,1.200,1.200,1.200,-26.84E-3,-363.2E-6,1.200,-420.3E-9,1.200,1.200,-276.8E-9,1.200
20.01E-9,1.200,1.200,1.148,1.200,1.200,1.200,1.200,1.200,-28.71E-3,-370.5E-6,1.200,-393.2E-9,1.200,1.200,-282.6E-9,1.200
20.01E-9,1.200,1.200,1.101,1.200,1.200,1.200,1.200,1.200,-31.96E-3,-368.2E-6,1.200,-257.7E-9,1.200,1.200,-220.1E-9,1.200
20.01E-9,1.200,1.200,1.008,1.200,1.200,1.200,1.200,1.200,-37.87E-3,-331.7E-6,1.200,63.17E-9,1.200,1.200,-220.2E-9,1.200
20.01E-9,1.200,1.200,873.2E-3,1.200,1.200,1.200,1.200,1.200,-47.67E-3,-272.9E-6,1.200,294.3E-9,1.200,1.200,-177.6E-9,1.200
20.01E-9,1.200,1.200,701.2E-3,1.200,1.200,1.200,1.200,1.200,-60.66E-3,-167.9E-6,1.200,540.4E-9,1.200,1.200,-149.3E-9,1.200
20.02E-9,1.200,1.200,557.8E-3,1.200,1.200,1.200,1.200,1.200,-55.65E-3,156.8E-6,1.200,1.567E-6,1.200,1.200,-106.6E-9,1.200
20.02E-9,1.200,1.200,395.0E-3,1.200,1.200,1.200,1.200,1.200,6.962E-3,1.059E-3,1.200,3.823E-6,1.200,1.200,-89.99E-9,1.200
20.02E-9,1.200,1.200,267.3E-3,1.200,1.200,1.200,1.200,1.200,120.8E-3,2.106E-3,1.200,5.711E-6,1.200,1.200,-59.10E-9,1.200
20.02E-9,1.200,1.200,132.1E-3,1.200,1.200,1.200,1.200,1.200,286.9E-3,3.140E-3,1.200,6.327E-6,1.200,1.200,-54.32E-9,1.200
20.02E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,478.1E-3,3.898E-3,1.200,5.195E-6,1.200,1.200,-28.18E-9,1.200
20.02E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,492.0E-3,3.939E-3,1.200,5.071E-6,1.200,1.200,-33.05E-9,1.200
20.02E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,498.9E-3,3.960E-3,1.200,5.008E-6,1.200,1.200,-32.99E-9,1.200
20.02E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,512.7E-3,4.001E-3,1.200,4.879E-6,1.200,1.200,-31.90E-9,1.200
20.02E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,540.6E-3,4.080E-3,1.200,4.614E-6,1.200,1.200,-30.54E-9,1.200
20.02E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,596.7E-3,4.227E-3,1.200,4.083E-6,1.200,1.200,-27.19E-9,1.200
20.02E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,708.9E-3,4.491E-3,1.200,3.062E-6,1.200,1.200,-21.56E-9,1.200
20.02E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,898.9E-3,4.916E-3,1.200,1.029E-6,1.200,1.200,-11.95E-9,1.200
20.02E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,1.029,5.299E-3,1.200,-915.4E-9,1.200,1.200,-4.950E-9,1.200
20.02E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,1.096,5.674E-3,1.200,-2.773E-6,1.200,1.200,868.8E-12,1.200
20.03E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,1.135,5.957E-3,1.200,-5.240E-6,1.200,1.200,5.423E-9,1.200
20.03E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,1.157,5.499E-3,1.200,-9.397E-6,1.200,1.200,9.944E-9,1.200
20.03E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,1.171,3.003E-3,1.200,-18.31E-6,1.200,1.200,13.75E-9,1.200
20.03E-9,1.200,1.200,0.000,1.200,1.200,1.200,1.200,1.200,1.181,-3.274E-3,1.200,-36.23E-6,1.200,1.200,17.79E-9,1.200
