time (s),v("/X0" ?result "tran") (V),v("/X1" ?result "tran") (V),v("/X2" ?result "tran") (V),v("/X3" ?result "tran") (V),v("/Y0" ?result "tran") (V),v("/Y1" ?result "tran") (V),v("/Y2" ?result "tran") (V),v("/Y3" ?result "tran") (V),v("/Z0" ?result "tran") (V),v("/Z1" ?result "tran") (V),v("/Z2" ?result "tran") (V),v("/Z3" ?result "tran") (V),v("/Z4" ?result "tran") (V),v("/Z5" ?result "tran") (V),v("/Z6" ?result "tran") (V),v("/Z7" ?result "tran") (V)
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,81.81E-6,150.8E-3,150.8E-3,233.9E-9,38.94E-9,38.88E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,31.08E-6,88.40E-3,88.40E-3,176.3E-9,39.09E-9,38.88E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,55.65E-6,58.40E-3,58.40E-3,189.8E-9,39.02E-9,38.88E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,12.92E-6,33.18E-3,33.18E-3,148.3E-9,39.24E-9,38.89E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,40.23E-6,17.65E-3,17.65E-3,171.3E-9,39.20E-9,38.88E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,1.439E-6,8.111E-3,8.111E-3,141.9E-9,39.38E-9,38.89E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,30.80E-6,3.306E-3,3.306E-3,169.7E-9,39.24E-9,38.88E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,-5.588E-6,1.024E-3,1.024E-3,141.5E-9,39.35E-9,38.88E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,24.38E-6,210.1E-6,210.1E-6,168.6E-9,39.22E-9,38.88E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,-10.22E-6,-1.846E-6,-1.843E-6,141.7E-9,39.34E-9,38.88E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,19.53E-6,5.636E-6,5.630E-6,169.0E-9,39.20E-9,38.88E-9,38.79E-9,38.77E-9
715.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,-13.74E-6,-6.148E-6,-6.141E-6,142.0E-9,39.33E-9,38.88E-9,38.79E-9,38.77E-9
715.2E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,16.56E-6,6.774E-6,6.767E-6,168.8E-9,39.20E-9,38.88E-9,38.79E-9,38.77E-9
715.2E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,-15.10E-6,-6.540E-6,-6.532E-6,142.1E-9,39.32E-9,38.88E-9,38.79E-9,38.77E-9
715.3E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,15.80E-6,6.939E-6,6.932E-6,168.7E-9,39.18E-9,38.88E-9,38.79E-9,38.77E-9
715.3E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,-15.36E-6,-6.766E-6,-6.758E-6,142.1E-9,39.31E-9,38.88E-9,38.79E-9,38.77E-9
715.5E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,15.59E-6,7.208E-6,7.199E-6,168.7E-9,39.16E-9,38.88E-9,38.79E-9,38.77E-9
715.6E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,-15.41E-6,-7.023E-6,-7.014E-6,142.1E-9,39.29E-9,38.88E-9,38.79E-9,38.77E-9
715.8E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,15.52E-6,7.455E-6,7.446E-6,168.6E-9,39.13E-9,38.87E-9,38.79E-9,38.77E-9
716.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,-15.41E-6,-7.255E-6,-7.246E-6,142.1E-9,39.24E-9,38.87E-9,38.79E-9,38.77E-9
716.5E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,15.49E-6,7.665E-6,7.655E-6,168.5E-9,39.08E-9,38.86E-9,38.79E-9,38.77E-9
717.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,-15.41E-6,-7.438E-6,-7.428E-6,142.0E-9,39.17E-9,38.86E-9,38.79E-9,38.77E-9
718.0E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,15.48E-6,7.820E-6,7.810E-6,168.5E-9,38.99E-9,38.85E-9,38.79E-9,38.77E-9
719.1E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,-15.40E-6,-7.568E-6,-7.557E-6,141.9E-9,39.08E-9,38.85E-9,38.78E-9,38.77E-9
720.0E-9,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.000,15.48E-6,7.966E-6,7.955E-6,168.4E-9,38.92E-9,38.84E-9,38.78E-9,38.77E-9
720.0E-9,1.172E-3,1.172E-3,1.172E-3,1.172E-3,1.200,1.200,1.200,0.000,36.81E-6,4.661E-6,4.512E-6,579.5E-9,84.50E-9,84.12E-9,85.12E-9,290.6E-9
720.0E-9,3.516E-3,3.516E-3,3.516E-3,3.516E-3,1.200,1.200,1.200,0.000,100.8E-6,4.083E-6,3.487E-6,1.709E-6,219.4E-9,219.2E-9,221.1E-9,959.4E-9
720.0E-9,8.203E-3,8.203E-3,8.203E-3,8.203E-3,1.200,1.200,1.200,0.000,236.5E-6,9.143E-6,7.586E-6,4.032E-6,505.0E-9,504.7E-9,511.1E-9,2.296E-6
720.0E-9,17.58E-3,17.58E-3,17.58E-3,17.58E-3,1.200,1.200,1.200,0.000,476.9E-6,14.18E-6,10.95E-6,8.021E-6,991.9E-9,996.5E-9,1.008E-6,4.581E-6
720.0E-9,36.33E-3,36.33E-3,36.33E-3,36.33E-3,1.200,1.200,1.200,0.000,899.9E-6,25.74E-6,19.65E-6,14.58E-6,1.817E-6,1.828E-6,1.847E-6,8.253E-6
720.0E-9,73.83E-3,73.83E-3,73.83E-3,73.83E-3,1.200,1.200,1.200,0.000,1.511E-3,38.07E-6,28.17E-6,22.28E-6,2.841E-6,2.871E-6,2.903E-6,12.38E-6
720.0E-9,148.8E-3,148.8E-3,148.8E-3,148.8E-3,1.200,1.200,1.200,0.000,2.144E-3,46.28E-6,33.93E-6,24.60E-6,3.421E-6,3.483E-6,3.525E-6,13.25E-6
720.0E-9,298.8E-3,298.8E-3,298.8E-3,298.8E-3,1.200,1.200,1.200,0.000,2.342E-3,26.65E-6,18.72E-6,10.04E-6,2.245E-6,2.294E-6,2.321E-6,5.218E-6
720.0E-9,549.0E-3,549.0E-3,549.0E-3,549.0E-3,1.200,1.200,1.200,0.000,2.386E-3,-1.162E-6,-1.449E-6,-9.924E-6,66.21E-9,43.52E-9,40.75E-9,-4.289E-6
720.0E-9,663.1E-3,663.1E-3,663.1E-3,663.1E-3,1.200,1.200,1.200,0.000,2.625E-3,-4.021E-6,-3.568E-6,-13.71E-6,-692.8E-9,-754.9E-9,-748.5E-9,-6.078E-6
720.0E-9,759.6E-3,759.6E-3,759.6E-3,759.6E-3,1.200,1.200,1.200,0.000,2.642E-3,-8.176E-6,-6.406E-6,-17.58E-6,-1.425E-6,-1.465E-6,-1.457E-6,-8.706E-6
720.0E-9,861.6E-3,861.6E-3,861.6E-3,861.6E-3,1.200,1.200,1.200,0.000,2.366E-3,-19.87E-6,-15.23E-6,-20.44E-6,-2.082E-6,-2.150E-6,-2.170E-6,-10.51E-6
720.0E-9,965.3E-3,965.3E-3,965.3E-3,965.3E-3,1.200,1.200,1.200,0.000,1.854E-3,-32.18E-6,-24.38E-6,-17.76E-6,-2.244E-6,-2.307E-6,-2.352E-6,-8.890E-6
720.0E-9,1.040,1.040,1.040,1.040,1.200,1.200,1.200,0.000,652.2E-6,-57.41E-6,-43.92E-6,-13.75E-6,-2.150E-6,-2.195E-6,-2.264E-6,-6.736E-6
720.0E-9,1.116,1.116,1.116,1.116,1.200,1.200,1.200,0.000,-2.904E-3,-124.8E-6,-94.74E-6,-8.926E-6,-1.963E-6,-1.987E-6,-2.121E-6,-4.639E-6
720.0E-9,1.158,1.158,1.158,1.158,1.200,1.200,1.200,0.000,-5.880E-3,-185.6E-6,-140.3E-6,-6.430E-6,-1.862E-6,-1.877E-6,-2.066E-6,-3.752E-6
720.0E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,-9.117E-3,-245.7E-6,-184.3E-6,-4.100E-6,-1.743E-6,-1.747E-6,-2.002E-6,-2.933E-6
720.0E-9,1.200,1.200,1.200,1.200,1.199,1.200,1.200,0.000,-9.280E-3,-248.4E-6,-186.2E-6,-4.303E-6,-1.768E-6,-1.772E-6,-2.028E-6,-3.091E-6
720.0E-9,1.200,1.200,1.200,1.200,1.196,1.200,1.200,0.000,-9.614E-3,-253.5E-6,-189.7E-6,-4.826E-6,-1.832E-6,-1.834E-6,-2.094E-6,-3.471E-6
720.0E-9,1.200,1.200,1.200,1.200,1.195,1.200,1.200,0.000,-9.778E-3,-256.1E-6,-191.4E-6,-5.104E-6,-1.865E-6,-1.867E-6,-2.130E-6,-3.666E-6
720.0E-9,1.200,1.200,1.200,1.200,1.192,1.200,1.200,0.000,-10.10E-3,-261.1E-6,-194.9E-6,-5.597E-6,-1.924E-6,-1.925E-6,-2.192E-6,-4.014E-6
720.0E-9,1.200,1.200,1.200,1.200,1.187,1.200,1.200,0.000,-10.73E-3,-270.9E-6,-201.6E-6,-6.556E-6,-2.038E-6,-2.038E-6,-2.313E-6,-4.685E-6
720.0E-9,1.200,1.200,1.200,1.200,1.176,1.200,1.200,0.000,-11.91E-3,-289.6E-6,-214.5E-6,-8.220E-6,-2.234E-6,-2.233E-6,-2.524E-6,-5.824E-6
720.0E-9,1.200,1.200,1.200,1.200,1.155,1.200,1.200,0.000,-14.02E-3,-322.7E-6,-237.8E-6,-10.74E-6,-2.529E-6,-2.528E-6,-2.850E-6,-7.484E-6
720.0E-9,1.200,1.200,1.200,1.200,1.114,1.200,1.200,0.000,-17.28E-3,-370.7E-6,-273.3E-6,-13.09E-6,-2.826E-6,-2.830E-6,-3.201E-6,-8.892E-6
720.0E-9,1.200,1.200,1.200,1.200,1.046,1.200,1.200,0.000,-20.41E-3,-399.3E-6,-299.5E-6,-11.86E-6,-2.810E-6,-2.820E-6,-3.223E-6,-7.987E-6
720.0E-9,1.200,1.200,1.200,1.200,968.9E-3,1.200,1.200,0.000,-21.58E-3,-374.6E-6,-292.5E-6,-6.591E-6,-2.429E-6,-2.434E-6,-2.803E-6,-4.908E-6
720.0E-9,1.200,1.200,1.200,1.200,876.8E-3,1.200,1.200,0.000,-20.79E-3,-302.5E-6,-256.5E-6,797.0E-9,-1.814E-6,-1.798E-6,-2.061E-6,-897.5E-9
720.0E-9,1.200,1.200,1.200,1.200,763.2E-3,1.200,1.200,0.000,-17.83E-3,-203.5E-6,-206.4E-6,7.361E-6,-1.026E-6,-981.8E-9,-1.083E-6,2.362E-6
720.0E-9,1.200,1.200,1.200,1.200,604.7E-3,1.200,1.200,0.000,-11.93E-3,-108.4E-6,-164.6E-6,11.87E-6,-40.21E-9,10.60E-9,78.20E-9,4.714E-6
720.0E-9,1.200,1.200,1.200,1.200,386.2E-3,1.200,1.200,0.000,-1.449E-3,67.87E-6,-28.64E-6,11.95E-6,957.8E-9,963.8E-9,1.291E-6,5.311E-6
720.0E-9,1.200,1.200,1.200,1.200,193.1E-3,1.200,1.200,0.000,6.795E-3,596.1E-6,496.8E-6,8.858E-6,1.396E-6,1.398E-6,2.374E-6,5.236E-6
720.0E-9,1.200,1.200,1.200,1.200,12.93E-12,1.200,1.200,0.000,10.31E-3,1.641E-3,1.585E-3,5.711E-6,1.833E-6,1.816E-6,3.752E-6,5.539E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,10.61E-3,1.707E-3,1.653E-3,5.545E-6,1.854E-6,1.836E-6,3.822E-6,5.542E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,10.75E-3,1.740E-3,1.686E-3,5.464E-6,1.864E-6,1.846E-6,3.857E-6,5.543E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,11.00E-3,1.805E-3,1.753E-3,5.302E-6,1.885E-6,1.865E-6,3.924E-6,5.541E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,11.34E-3,1.930E-3,1.882E-3,4.984E-6,1.921E-6,1.899E-6,4.043E-6,5.520E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,11.56E-3,2.161E-3,2.124E-3,4.368E-6,1.980E-6,1.953E-6,4.220E-6,5.403E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,10.86E-3,2.553E-3,2.542E-3,3.224E-6,2.033E-6,2.001E-6,4.326E-6,4.903E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,7.935E-3,3.115E-3,3.147E-3,1.313E-6,1.919E-6,1.884E-6,3.738E-6,3.260E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,4.629E-3,3.623E-3,3.676E-3,-351.7E-9,1.495E-6,1.467E-6,2.211E-6,1.003E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,2.369E-3,4.082E-3,4.126E-3,-1.412E-6,858.9E-9,846.8E-9,279.6E-9,-1.299E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,1.200E-3,771.1E-6,796.4E-6,-1.670E-6,236.6E-9,276.5E-9,-1.192E-6,-2.436E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,620.3E-6,-14.37E-3,-14.36E-3,-1.497E-6,-366.9E-9,-180.6E-9,-2.198E-6,-2.835E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,380.4E-6,-30.97E-3,-30.97E-3,-1.247E-6,-700.8E-9,-392.9E-9,-2.701E-6,-2.863E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,235.8E-6,-46.61E-3,-46.61E-3,-1.148E-6,-1.074E-6,-677.9E-9,-3.367E-6,-3.190E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,147.5E-6,-60.60E-3,-60.60E-3,-1.313E-6,-1.506E-6,-1.088E-6,-4.370E-6,-3.925E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,85.41E-6,-72.90E-3,-72.91E-3,-2.884E-6,-2.885E-6,-2.364E-6,-6.275E-6,-5.544E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,52.18E-6,-63.68E-3,-63.71E-3,-10.97E-6,-8.624E-6,-7.954E-6,-6.702E-6,-5.133E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,36.13E-6,-21.37E-3,-21.44E-3,-20.62E-6,-16.28E-6,-16.05E-6,-4.289E-6,-1.414E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,26.64E-6,53.74E-3,53.63E-3,-26.26E-6,-22.52E-6,-23.19E-6,-1.382E-6,1.698E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,17.91E-6,189.8E-3,189.6E-3,-25.49E-6,-26.30E-6,-28.23E-6,1.973E-6,4.310E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,12.89E-6,336.2E-3,336.0E-3,-19.61E-6,-25.86E-6,-28.60E-6,3.404E-6,4.988E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,8.395E-6,529.5E-3,529.3E-3,-11.27E-6,-22.69E-6,-25.87E-6,3.938E-6,4.574E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,5.596E-6,736.1E-3,735.9E-3,-5.160E-6,-18.97E-6,-22.08E-6,3.625E-6,3.485E-6
720.0E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,3.464E-6,923.6E-3,923.4E-3,-3.606E-6,-16.85E-6,-19.62E-6,2.894E-6,2.275E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,2.469E-6,1.045,1.045,-5.765E-6,-17.26E-6,-19.22E-6,2.204E-6,1.407E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,1.544E-6,1.107,1.107,-9.037E-6,-19.67E-6,-19.92E-6,1.671E-6,841.3E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,1.056E-6,1.153,1.153,-7.372E-6,-22.18E-6,-17.64E-6,1.194E-6,410.8E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,587.9E-9,1.171,1.171,11.23E-6,-14.02E-6,-5.610E-6,1.119E-6,363.6E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,522.2E-9,1.183,1.183,88.76E-6,41.25E-6,48.61E-6,1.471E-6,599.1E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,177.4E-9,1.191,1.192,299.1E-6,213.2E-6,193.7E-6,2.473E-6,1.216E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,230.2E-9,1.195,1.195,532.1E-6,412.5E-6,361.8E-6,3.052E-6,1.447E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,67.14E-9,1.197,1.197,733.8E-6,609.7E-6,534.3E-6,2.902E-6,1.154E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,132.1E-9,1.198,1.198,826.0E-6,708.3E-6,622.5E-6,2.497E-6,843.0E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,42.99E-9,1.198,1.199,917.7E-6,799.6E-6,705.5E-6,1.892E-6,484.0E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,92.05E-9,1.199,1.199,994.0E-6,856.2E-6,758.3E-6,1.351E-6,223.7E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,30.06E-9,1.199,1.200,1.134E-3,897.8E-6,802.3E-6,671.2E-9,-35.92E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,68.46E-9,1.199,1.200,1.342E-3,893.3E-6,810.4E-6,137.0E-9,-243.6E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,25.32E-9,1.200,1.200,1.544E-3,853.0E-6,790.7E-6,-391.6E-9,-518.7E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,57.77E-9,1.200,1.200,1.565E-3,799.1E-6,758.3E-6,-952.3E-9,-872.8E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,25.46E-9,1.200,1.200,1.359E-3,733.2E-6,716.2E-6,-1.574E-6,-1.246E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,51.56E-9,1.200,1.199,493.1E-6,662.8E-6,670.6E-6,-2.322E-6,-1.672E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,27.28E-9,1.200,1.197,-1.519E-3,606.8E-6,630.1E-6,-3.135E-6,-2.133E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,46.08E-9,1.200,1.195,-4.948E-3,545.2E-6,586.5E-6,-4.068E-6,-2.633E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,30.55E-9,1.200,1.194,-10.14E-3,446.8E-6,523.6E-6,-5.206E-6,-3.134E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,42.73E-9,1.200,1.192,-16.14E-3,246.0E-6,430.4E-6,-6.567E-6,-3.785E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,33.33E-9,1.200,1.192,-22.04E-3,-406.3E-6,281.0E-6,-8.793E-6,-4.997E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,39.69E-9,1.200,1.192,-27.53E-3,-2.012E-3,-85.89E-6,-10.68E-6,-5.853E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,35.86E-9,1.200,1.192,-32.94E-3,-4.485E-3,-1.192E-3,-9.237E-6,-4.383E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,37.05E-9,1.200,1.193,-38.12E-3,-7.814E-3,-3.802E-3,-2.691E-6,327.1E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,38.59E-9,1.200,1.194,-34.10E-3,-10.86E-3,-7.167E-3,3.339E-6,3.958E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,35.09E-9,1.200,1.196,-5.594E-3,-13.66E-3,-10.45E-3,6.729E-6,5.750E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,40.88E-9,1.200,1.199,62.42E-3,-16.66E-3,-13.53E-3,7.581E-6,5.695E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,33.59E-9,1.200,1.204,181.1E-3,-20.88E-3,-17.00E-3,6.678E-6,4.498E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,42.92E-9,1.200,1.211,356.9E-3,-28.17E-3,-22.18E-3,4.873E-6,2.724E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,32.32E-9,1.200,1.218,555.6E-3,-35.78E-3,-29.23E-3,3.069E-6,1.084E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,44.15E-9,1.200,1.225,767.9E-3,-29.11E-3,-35.97E-3,1.668E-6,-132.8E-9
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,30.69E-9,1.200,1.231,947.3E-3,21.91E-3,-29.56E-3,626.2E-9,-1.061E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,45.44E-9,1.200,1.237,1.049,132.6E-3,5.956E-3,-462.5E-9,-2.124E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,28.38E-9,1.200,1.242,1.102,278.7E-3,90.18E-3,-2.439E-6,-3.922E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,47.25E-9,1.200,1.248,1.134,449.5E-3,215.8E-3,-5.322E-6,-6.737E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,26.26E-9,1.200,1.254,1.156,664.7E-3,398.4E-3,-10.82E-6,-12.16E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,49.44E-9,1.200,1.247,1.171,890.3E-3,622.4E-3,-18.05E-6,-18.55E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,22.06E-9,1.200,1.210,1.179,1.042,823.7E-3,-23.53E-6,-22.28E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,50.81E-9,1.200,1.151,1.184,1.108,970.7E-3,-26.76E-6,-23.57E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,19.88E-9,1.200,1.067,1.187,1.142,1.072,-28.93E-6,-23.62E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,53.06E-9,1.200,974.3E-3,1.190,1.161,1.119,-29.86E-6,-22.77E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,20.46E-9,1.200,851.8E-3,1.192,1.174,1.149,-29.79E-6,-21.02E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,55.77E-9,1.200,734.3E-3,1.193,1.181,1.165,-29.18E-6,-19.15E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,18.23E-9,1.200,579.4E-3,1.194,1.187,1.178,-28.57E-6,-17.52E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,58.06E-9,1.200,386.4E-3,1.195,1.192,1.187,-28.63E-6,-16.99E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,15.15E-9,1.200,240.0E-3,1.196,1.195,1.191,-27.48E-6,-14.63E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,59.26E-9,1.200,164.3E-3,1.196,1.196,1.194,-19.70E-6,-3.921E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,14.28E-9,1.200,103.0E-3,1.197,1.197,1.196,18.36E-6,36.18E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,61.07E-9,1.200,68.04E-3,1.197,1.198,1.197,93.21E-6,115.8E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,15.02E-9,1.200,40.76E-3,1.197,1.199,1.198,226.9E-6,246.0E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,62.22E-9,1.200,25.17E-3,1.198,1.200,1.198,366.1E-6,360.8E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,13.45E-9,1.200,15.47E-3,1.198,1.201,1.199,480.6E-6,429.3E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,65.82E-9,1.200,9.246E-3,1.198,1.202,1.199,560.1E-6,455.3E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,10.56E-9,1.200,6.487E-3,1.198,1.203,1.199,596.7E-6,460.2E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,64.23E-9,1.200,4.502E-3,1.198,1.203,1.199,626.6E-6,465.7E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,11.32E-9,1.200,2.827E-3,1.198,1.204,1.200,654.9E-6,476.2E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,65.49E-9,1.200,1.821E-3,1.198,1.205,1.200,665.2E-6,475.1E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,10.43E-9,1.200,997.6E-6,1.199,1.205,1.200,647.5E-6,442.2E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,66.73E-9,1.200,468.5E-6,1.199,1.204,1.200,576.8E-6,276.7E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,9.768E-9,1.200,276.8E-6,1.199,1.203,1.200,477.5E-6,-54.26E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,67.03E-9,1.200,180.9E-6,1.199,1.202,1.200,286.7E-6,-570.6E-6
720.1E-9,1.200,1.200,1.200,1.200,0.000,1.200,1.200,0.000,9.075E-9,1.200,122.5E-6,1.199,1.200,1.200,-1.162E-3,-1.310E-3
